Area,Item,Value,Nutrient nitrogen N (total),Nutrient phosphate P2O5 (total),Nutrient potash K2O (total),Fungicides and Bactericides,Herbicides,Insecticides,Pesticides (total),Rodenticides
Latvia,Pears,2.3100999999999997e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Peas, dry",2.686e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Peas, green",2.75e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Plums and sloes,1.1954e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Pumpkins, squash and gourds",8.649600000000001e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Quinces,2.3596e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Rape or colza seed,2.83e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Raspberries,8.148e-07,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Rye,3.9358e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Strawberries,2.5111e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Tomatoes,1.0576700000000002e-05,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Triticale,3.4312000000000003e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Vetches,1.6000000000000001e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,Wheat,4.3045e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Fibre Crops, Fibre Equivalent",4.3333e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Oilcrops, Cake Equivalent",1.6937e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Latvia,"Oilcrops, Oil Equivalent",1.0724e-06,78285.0,25447.0,30468.0,262.0,987.0,34.0,1725.0,0.0
Lithuania,Apples,5.3521e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Asparagus,6.9429999999999994e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Barley,3.1598000000000002e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Beans, dry",3.1024000000000006e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Blueberries,1.1974e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Cauliflowers and broccoli,6.6008e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Cereals n.e.c.,7.71e-07,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Cherries,1.3011e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Cucumbers and gherkins,1.43847e-05,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Green garlic,3.1434000000000003e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Linseed,9.159e-07,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Lupins,1.2095999999999998e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Maize (corn),6.9397e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Mixed grain,2.3261999999999994e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Oats,2.1916e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Onions and shallots, dry (excluding dehydrated)",1.51615e-05,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Pears,2.2593e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Peas, dry",2.6765e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Peas, green",2.4394999999999997e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Plums and sloes,8.101e-07,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Potatoes,1.58985e-05,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Pumpkins, squash and gourds",1.2985e-05,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Quinces,1.5084999999999998e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Rape or colza seed,2.6004e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Raspberries,1.4887e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Rye,2.3783e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Spinach,3.2308e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Strawberries,3.4542e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Triticale,3.2852e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Vetches,1.8677000000000001e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,Wheat,4.3661000000000004e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Oilcrops, Cake Equivalent",1.5112e-06,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Lithuania,"Oilcrops, Oil Equivalent",9.541000000000001e-07,160237.0,50884.0,71413.0,741.0,1433.0,45.0,3385.0,0.0
Luxembourg,Apples,5.7854e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Barley,4.927500000000001e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Broad beans and horse beans, dry",1.5266e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Cauliflowers and broccoli,2e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Cereals n.e.c.,5.0034e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Cherries,5.5e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Grapes,8.7834e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Lettuce and chicory,1.49565e-05,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Maize (corn),6.697e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Mixed grain,4.929000000000001e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Oats,4.8339e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Peas, dry",1.7974000000000001e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Peas, green",1.0989000000000001e-05,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Plums and sloes,3.429e-07,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Rape or colza seed,3.1116999999999998e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Raspberries,1e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Rye,4.617300000000001e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Strawberries,5e-07,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Tomatoes,8.5e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Triticale,4.9560000000000005e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Walnuts, in shell",2.0833e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,Wheat,5.0744e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Oilcrops, Cake Equivalent",1.8669999999999999e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Luxembourg,"Oilcrops, Oil Equivalent",1.1824e-06,13731.0,1124.0,1359.0,87.0,61.0,1.0,203.0,0.0
Malta,Apples,3.7154e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Apricots,7.3609e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Barley,4.1575e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,"Beans, dry",2.5834e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,"Broad beans and horse beans, dry",2.8592e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,"Broad beans and horse beans, green",3.1343000000000002e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Cabbages,1.4263099999999999e-05,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Grapes,1.6669e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Green garlic,8.1868e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Peaches and nectarines,1.2498700000000001e-05,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,"Peas, green",4.3324e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Potatoes,9.75e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Spinach,1.10534e-05,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Vetches,2.8758000000000005e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,Wheat,4.9826e-06,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Malta,"Oilcrops, Oil Equivalent",2.122e-07,568.0,128.0,149.0,84.0,6.0,0.0,115.0,0.0
Montenegro,Apples,1.08e-05,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Barley,2.767e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Beans, dry",6.25e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Broad beans and horse beans, green",5.0086e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Cherries,2.8803e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Grapes,1.0399999999999999e-05,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Green garlic,3.786e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Maize (corn),4.2188999999999995e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Oats,2.6894999999999994e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Onions and shallots, dry (excluding dehydrated)",1.58571e-05,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Peaches and nectarines,1.0399999999999999e-05,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Pears,9.800000000000001e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Peas, dry",2.9089e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Peas, green",2.0607e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Plums and sloes,6.799999999999999e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Raspberries,3.1358e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Rye,2.1267e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Unmanufactured tobacco,2e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Walnuts, in shell",1.6827e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,Wheat,3.1506e-06,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Montenegro,"Oilcrops, Oil Equivalent",7.7e-07,1324.0,621.0,622.0,75.0,11.0,4.0,90.0,0.0
Netherlands,Asparagus,6.2124e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Barley,6.8616e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Beans, dry",3.1995e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Blueberries,1.1687e-05,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Broad beans and horse beans, dry",5.0161999999999995e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Broad beans and horse beans, green",5.9829e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Cauliflowers and broccoli,1.45221e-05,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Cherries,4.1410000000000004e-07,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Currants,1.25753e-05,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Flax, raw or retted",5.699399999999999e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Grapes,5.5556e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Linseed,7.4e-07,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Maize (corn),1.00476e-05,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Oats,4.7986e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Peas, dry",4.947600000000001e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Peas, green",4.6931e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Rape or colza seed,3.3035000000000002e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Rye,3.4546e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Triticale,5.1600000000000006e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,Wheat,7.9832e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Fibre Crops, Fibre Equivalent",6.6669e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Oilcrops, Cake Equivalent",1.0063e-06,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Netherlands,"Oilcrops, Oil Equivalent",6.279000000000001e-07,224076.0,14683.0,61094.0,4867.0,2733.0,2689.0,10765.0,0.0
Macedonia,"Almonds, in shell",1.5409000000000001e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Apples,8.5166e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Apricots,9.546e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Asparagus,2.4029000000000003e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Barley,3.5071e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Beans, dry",1.3512999999999999e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Carrots and turnips,1.0359e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Cauliflowers and broccoli,1.14088e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Cherries,6.742e-07,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Chestnuts, in shell",1.5371e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Currants,7.5881e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Grapes,1.4372200000000001e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Green corn (maize),1.0029e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Green garlic,4.316e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Maize (corn),4.626600000000001e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Millet,1.3751e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Oats,2.1103e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Peaches and nectarines,7.542800000000001e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Pears,2.161e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Peas, dry",2.0442999999999996e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Peas, green",2.2093000000000006e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Plums and sloes,4.2427999999999994e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Potatoes,1.46473e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Quinces,1.04192e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Rape or colza seed,2.0971e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Raspberries,4.381e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Rye,2.2775000000000002e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Sorghum,1.219e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Sour cherries,4.705499999999999e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Soya beans,1e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Spinach,1.3817600000000001e-05,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Strawberries,5.453e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Sunflower seed,1.6083e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Unmanufactured tobacco,1.5537e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Vetches,1.4724000000000003e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Walnuts, in shell",6.210000000000001e-07,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,Wheat,3.8385e-06,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Oilcrops, Cake Equivalent",7.579000000000001e-07,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Macedonia,"Oilcrops, Oil Equivalent",5.691e-07,22524.0,5939.0,4532.0,60.0,11.0,27.0,98.0,0.0
Norway,Apples,9.153499999999998e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Barley,4.614799999999999e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Blueberries,4.5e-07,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Cauliflowers and broccoli,1.32829e-05,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Cherries,3.5729000000000006e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Currants,2.6866e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Green corn (maize),2.4123e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Oats,4.7093e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Pears,3.6769000000000003e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,"Peas, dry",2.1138000000000004e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,"Peas, green",5.7275e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Plums and sloes,4.177499999999999e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Rape or colza seed,2.7616999999999997e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Raspberries,7.2642e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Rye,5.0525e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Strawberries,5.6811000000000005e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,Wheat,4.6339e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,"Oilcrops, Cake Equivalent",1.657e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Norway,"Oilcrops, Oil Equivalent",1.0494e-06,102462.0,20891.0,41223.0,111.0,524.0,7.0,676.0,0.0
Poland,Apricots,2.8506e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Asparagus,1.3487399999999999e-05,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Barley,3.7594000000000004e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Beans, dry",2.6751e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Blueberries,2.9214e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Broad beans and horse beans, dry",2.6398e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Broad beans and horse beans, green",7.3553000000000005e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Cereals n.e.c.,1.0654999999999998e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Cherries,5.5827e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Currants,3.7598000000000004e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Flax, raw or retted",3.145e-07,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Gooseberries,5.2361000000000006e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Green corn (maize),1.13555e-05,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Hazelnuts, in shell",1.4847e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Hop cones,1.6485999999999998e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Linseed,1.1357000000000002e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Lupins,1.6253e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Maize (corn),7.3173e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Millet,1.6685e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Mixed grain,3.027e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Oats,2.8744e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Peaches and nectarines,4.5281e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Pears,1.04207e-05,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Peas, dry",2.5471e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Peas, green",5.1871e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Plums and sloes,7.5488e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Rape or colza seed,2.6978e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Raspberries,4.4076e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Rye,2.8378e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Sour cherries,6.6465e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Soya beans,1.9297e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Strawberries,3.8927e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Sunflower seed,1.7472999999999998e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Triticale,3.7148000000000004e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Unmanufactured tobacco,2.6092e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Vetches,1.6347e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Walnuts, in shell",2.5748999999999997e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,Wheat,4.5802e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Fibre Crops, Fibre Equivalent",2.459e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Oilcrops, Cake Equivalent",1.589e-06,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Poland,"Oilcrops, Oil Equivalent",9.977999999999998e-07,1150600.0,343400.0,555800.0,7534.0,12693.0,1759.0,24453.0,1.0
Portugal,"Almonds, in shell",2.7689999999999995e-07,108440.0,43602.0,31991.0,5474.0,1905.0,2094.0,9772.0,0.0
Portugal,Apricots,5.418600000000001e-06,108440.0,43602.0,31991.0,5474.0,1905.0,2094.0,9772.0,0.0
Portugal,Barley,2.2604999999999998e-06,108440.0,43602.0,31991.0,5474.0,1905.0,2094.0,9772.0,0.0
Portugal,"Beans, dry",6.042000000000001e-07,108440.0,43602.0,31991.0,5474.0,1905.0,2094.0,9772.0,0.0
